ID lead;fonte do lead;status atual;scoring;engagement score;data de criação;data de conversão
641481;Indicação;Qualificado;10;10;13/07/2016 11:56;
641478;Indicação;Qualificado;0;0;13/07/2016 11:53;
641471;Google;Apresentação;80;0;13/07/2016 11:48;13/07/2016 11:50
641467;Google;Amostras;60;0;13/07/2016 11:40;13/07/2016 11:44
641459;Google;Amostras;160;0;13/07/2016 11:35;13/07/2016 11:42
641447;Google;Qualificado;120;80;13/07/2016 11:28;13/07/2016 12:10
641424;Google;Apresentação;125;0;13/07/2016 11:10;13/07/2016 11:14
641414;Google;Qualificado;120;60;13/07/2016 11:03;13/07/2016 11:13
641412;Google;Amostras;60;0;13/07/2016 11:02;13/07/2016 11:18
641392;Google;Amostras;70;0;13/07/2016 10:48;13/07/2016 10:49
641383;Google;Apresentação;140;0;13/07/2016 10:37;13/07/2016 10:39
641366;Google;Qualificado;220;150;13/07/2016 10:20;13/07/2016 10:36
641349;Google;Qualificado;80;30;13/07/2016 10:00;13/07/2016 10:18
641324;Google;Qualificado;80;20;13/07/2016 09:42;13/07/2016 09:44
641322;Google;Qualificado;70;20;13/07/2016 09:38;13/07/2016 10:20
641305;Orgânico;Apresentação;70;0;13/07/2016 09:28;14/07/2016 04:56
641291;Orgânico;Apresentação;245;0;13/07/2016 09:12;13/07/2016 09:13
641275;Google;Qualificado;90;30;13/07/2016 08:55;13/07/2016 08:59
641265;Google;Apresentação;160;0;13/07/2016 08:45;13/07/2016 08:48
641258;Orgânico;Amostras;110;0;13/07/2016 08:41;13/07/2016 08:50
641257;Google;Apresentação;170;0;13/07/2016 08:39;13/07/2016 08:50
641248;Google;Apresentação;130;0;13/07/2016 08:33;13/07/2016 08:44
641227;Google;Apresentação;190;0;13/07/2016 08:17;13/07/2016 08:33
641213;Google;Apresentação;80;0;13/07/2016 08:06;13/07/2016 08:12
641212;Indicação;Qualificado;52;20;13/07/2016 08:05;
641173;Google;Qualificado;95;30;13/07/2016 07:40;13/07/2016 07:50
641170;Google;Qualificado;70;20;13/07/2016 07:36;13/07/2016 08:45
641149;Google;Apresentação;100;0;13/07/2016 07:16;13/07/2016 07:23
641144;Google;Apresentação;80;0;13/07/2016 07:11;13/07/2016 07:16
641138;Google;Qualificado;100;30;13/07/2016 07:08;13/07/2016 07:16
641136;Google;Lead Ruim;70;0;13/07/2016 07:07;13/07/2016 07:34
641124;Google;Amostras;115;0;13/07/2016 07:01;13/07/2016 08:15
641118;Google;Lead Ruim;230;0;13/07/2016 06:57;13/07/2016 07:29
641110;Google;Apresentação;195;0;13/07/2016 06:50;13/07/2016 06:52
641097;Google;Amostras;70;0;13/07/2016 06:44;13/07/2016 06:52
641082;Google;Apresentação;115;0;13/07/2016 06:35;26/07/2016 07:13
641062;Google;Lead Ruim;60;0;13/07/2016 06:24;13/07/2016 06:45
641056;Google;Apresentação;125;0;13/07/2016 06:23;13/07/2016 06:23
641040;Google;Amostras;120;0;13/07/2016 06:10;13/07/2016 06:20
641037;Google;Qualificado;90;30;13/07/2016 06:08;13/07/2016 06:12
641008;Google;Qualificado;110;60;13/07/2016 05:47;13/07/2016 06:23
640995;Google;Apresentação;155;0;13/07/2016 05:35;13/07/2016 05:37
640974;Google;Qualificado;150;60;13/07/2016 05:12;13/07/2016 05:16
640969;Google;Qualificado;265;150;13/07/2016 05:11;13/07/2016 05:17
640952;Google;Amostras;60;0;13/07/2016 04:55;13/07/2016 05:01
640928;Google;Apresentação;55;0;13/07/2016 04:36;13/07/2016 04:36
640921;Google;Amostras;60;0;13/07/2016 04:30;13/07/2016 04:36
640909;Google;Não Elegível;85;0;13/07/2016 04:18;13/07/2016 04:22
640890;Orgânico;Lead Ruim;80;0;13/07/2016 03:52;13/07/2016 03:54
640869;Google;Amostras;90;0;13/07/2016 03:13;13/07/2016 03:17
640766;Orgânico;Apresentação;100;0;12/07/2016 18:01;12/07/2016 18:02
640751;Google;Qualificado;60;10;12/07/2016 17:42;12/07/2016 17:45
640717;Google;Qualificado;100;50;12/07/2016 16:23;12/07/2016 16:31
640716;Google;Apresentação;160;0;12/07/2016 16:23;12/07/2016 16:26
640714;Orgânico;Qualificado;295;120;12/07/2016 16:20;14/07/2016 14:10
640629;Google;Apresentação;90;0;12/07/2016 13:55;13/07/2016 07:08
640598;Orgânico;Apresentação;120;0;12/07/2016 13:23;12/07/2016 13:24
640577;Google;Qualificado;130;80;12/07/2016 13:04;15/07/2016 04:42
640576;Google;Qualificado;95;10;12/07/2016 13:03;12/07/2016 13:04
640542;Google;Apresentação;215;0;12/07/2016 12:37;19/07/2016 12:42
640537;Google;Qualificado;90;40;12/07/2016 12:33;12/07/2016 13:14
640525;Google;Qualificado;80;20;12/07/2016 12:20;12/07/2016 12:20
640502;Google;Apresentação;85;0;12/07/2016 12:00;12/07/2016 12:04
640494;Google;Apresentação;70;0;12/07/2016 11:50;12/07/2016 11:54
640469;Indicação;Fechado;10;0;12/07/2016 11:30;
640459;Google;Qualificado;95;30;12/07/2016 11:18;12/07/2016 11:21
640456;Google;Apresentação;90;0;12/07/2016 11:16;12/07/2016 12:15
640453;Google;Amostras;70;0;12/07/2016 11:14;12/07/2016 11:22
640442;Orgânico;Qualificado;375;80;12/07/2016 11:05;12/07/2016 11:07
640435;Google;Apresentação;185;0;12/07/2016 10:58;12/07/2016 11:11
640398;Google;Amostras;70;0;12/07/2016 10:33;12/07/2016 10:47
640391;Orgânico;Qualificado;170;100;12/07/2016 10:30;12/07/2016 10:33
640387;Orgânico;Qualificado;100;30;12/07/2016 10:27;12/07/2016 10:53
640385;Google;Fechado;200;0;12/07/2016 10:24;12/07/2016 10:39
640384;Orgânico;Perdido;80;0;12/07/2016 10:23;12/07/2016 10:53
640364;Google;Qualificado;135;50;12/07/2016 10:08;12/07/2016 10:13
640332;Orgânico;Apresentação;90;0;12/07/2016 09:41;12/07/2016 09:53
640331;Google;Amostras;155;0;12/07/2016 09:39;12/07/2016 09:39
640326;Google;Apresentação;185;0;12/07/2016 09:31;12/07/2016 09:31
640295;Indicação;Fechado;0;0;12/07/2016 09:07;
640266;Google;Amostras;60;0;12/07/2016 08:42;12/07/2016 08:46
640256;Google;Qualificado;305;210;12/07/2016 08:32;12/07/2016 08:44
640238;Orgânico;Amostras;230;0;12/07/2016 08:15;12/07/2016 08:18
640219;Google;Apresentação;140;0;12/07/2016 07:54;12/07/2016 09:52
640205;Indicação;Qualificado;145;120;12/07/2016 07:40;
640191;Indicação;Qualificado;105;60;12/07/2016 07:31;
640187;Google;Qualificado;100;50;12/07/2016 07:28;12/07/2016 07:34
640177;Indicação;Fechado;30;0;12/07/2016 07:22;
640156;Indicação;Qualificado;70;20;12/07/2016 07:02;
640149;Google;Qualificado;125;60;12/07/2016 06:56;12/07/2016 07:02
640135;Google;Qualificado;75;10;12/07/2016 06:47;12/07/2016 07:05
640133;Google;Amostras;70;0;12/07/2016 06:46;12/07/2016 06:54
640120;Indicação;Qualificado;10;10;12/07/2016 06:38;
640112;Google;Apresentação;60;0;12/07/2016 06:36;12/07/2016 06:39
640108;Google;Qualificado;60;10;12/07/2016 06:32;12/07/2016 06:47
640107;Google;Apresentação;120;0;12/07/2016 06:31;12/07/2016 06:43
640096;Google;Qualificado;105;20;12/07/2016 06:23;12/07/2016 08:19
640073;Google;Qualificado;125;50;12/07/2016 06:08;12/07/2016 06:17
640071;Google;Qualificado;90;40;12/07/2016 06:05;12/07/2016 06:40
640057;Google;Qualificado;215;130;12/07/2016 05:55;15/07/2016 14:05
640040;Google;Qualificado;115;30;12/07/2016 05:41;12/07/2016 05:46
640035;Google;Qualificado;240;130;12/07/2016 05:37;12/07/2016 05:38
640032;Google;Apresentação;115;0;12/07/2016 05:32;12/07/2016 05:34
640025;Orgânico;Apresentação;150;0;12/07/2016 05:25;12/07/2016 05:34
640024;Google;Apresentação;100;0;12/07/2016 05:25;12/07/2016 08:01
640021;Google;Amostras;60;0;12/07/2016 05:24;12/07/2016 05:28
640009;Google;Apresentação;155;0;12/07/2016 05:11;12/07/2016 05:19
640007;Google;Amostras;60;0;12/07/2016 05:11;12/07/2016 05:40
640002;Google;Apresentação;105;0;12/07/2016 05:07;12/07/2016 05:12
639981;Google;Apresentação;170;0;12/07/2016 04:53;12/07/2016 05:02
639977;Indicação;Qualificado;0;0;12/07/2016 04:17;
639967;Google;Qualificado;120;70;12/07/2016 03:08;12/07/2016 03:10
639937;Google;Não Elegível;70;0;12/07/2016 01:07;12/07/2016 01:09
639895;Google;Apresentação;100;0;11/07/2016 19:03;03/08/2016 10:20
639881;Google;Apresentação;110;0;11/07/2016 18:42;17/07/2016 14:36
639859;Orgânico;Qualificado;165;70;11/07/2016 17:59;11/07/2016 18:22
639858;Orgânico;Apresentação;50;0;11/07/2016 17:56;11/07/2016 18:04
639774;Google;Apresentação;225;0;11/07/2016 15:29;11/07/2016 15:42
639754;Google;Apresentação;95;0;11/07/2016 15:10;11/07/2016 15:10
639710;Google;Qualificado;130;80;11/07/2016 14:17;11/07/2016 14:24
639709;Google;Lead Ruim;60;0;11/07/2016 14:17;11/07/2016 14:20
639704;Google;Apresentação;205;0;11/07/2016 14:09;11/07/2016 14:11
639685;Google;Amostras;80;0;11/07/2016 13:38;11/07/2016 13:38
639636;Indicação;Apresentação;20;0;11/07/2016 12:42;
639620;Google;Qualificado;150;20;11/07/2016 12:33;11/07/2016 12:33
639615;Google;Apresentação;110;0;11/07/2016 12:30;11/07/2016 12:31
639603;Indicação;Qualificado;20;20;11/07/2016 12:18;
639602;Indicação;Fechado;0;0;11/07/2016 12:18;
639589;Google;Lead Ruim;130;0;11/07/2016 12:02;11/07/2016 12:55
639583;Orgânico;Qualificado;220;150;11/07/2016 11:56;11/07/2016 12:03
639577;Google;Qualificado;100;50;11/07/2016 11:50;11/07/2016 12:07
639571;Orgânico;Qualificado;220;150;11/07/2016 11:43;11/07/2016 11:55
639541;Orgânico;Não Elegível;220;0;11/07/2016 11:16;11/07/2016 11:22
639507;Google;Qualificado;80;30;11/07/2016 10:41;11/07/2016 10:48
639504;Google;Qualificado;60;10;11/07/2016 10:38;11/07/2016 10:41
639471;Google;Qualificado;135;70;11/07/2016 10:18;11/07/2016 10:34
639464;Orgânico;Apresentação;350;0;11/07/2016 10:11;11/07/2016 10:14
639460;Google;Apresentação;125;0;11/07/2016 10:09;11/07/2016 10:09
639458;Orgânico;Qualificado;110;60;11/07/2016 10:08;21/07/2016 09:01
639455;Google;Qualificado;140;90;11/07/2016 10:06;11/07/2016 10:10
639449;Google;Qualificado;130;60;11/07/2016 09:59;11/07/2016 10:10
639444;Google;Qualificado;80;30;11/07/2016 09:54;11/07/2016 09:58
639434;Google;Amostras;70;0;11/07/2016 09:42;11/07/2016 09:52
639414;Google;Apresentação;160;0;11/07/2016 09:24;11/07/2016 09:27
639408;Google;Qualificado;160;70;11/07/2016 09:19;11/07/2016 09:25
639376;Google;Qualificado;75;10;11/07/2016 08:54;11/07/2016 08:54
639373;Google;Qualificado;125;30;11/07/2016 08:52;11/07/2016 08:57
639358;Google;Apresentação;145;0;11/07/2016 08:40;11/07/2016 08:43
639343;Orgânico;Lead Ruim;120;0;11/07/2016 08:21;11/07/2016 08:23
639342;Indicação;Qualificado;35;10;11/07/2016 08:21;
639333;Indicação;Interessado;20;0;11/07/2016 08:18;
639324;Google;Apresentação;60;0;11/07/2016 08:16;11/07/2016 08:17
639321;Indicação;Fechado;0;0;11/07/2016 08:14;
639320;Google;Qualificado;80;10;11/07/2016 08:12;11/07/2016 08:16
639312;Orgânico;Qualificado;510;260;11/07/2016 08:03;11/07/2016 08:09
639311;Indicação;Qualificado;0;0;11/07/2016 08:03;
639302;Google;Qualificado;100;20;11/07/2016 07:54;11/07/2016 07:55
639299;Google;Apresentação;100;0;11/07/2016 07:52;11/07/2016 07:59
639298;Indicação;Fechado;20;0;11/07/2016 07:51;
639297;Indicação;Fechado;95;0;11/07/2016 07:51;
639288;Indicação;Fechado;-10;0;11/07/2016 07:45;
639282;Indicação;Qualificado;20;20;11/07/2016 07:42;
639253;Indicação;Fechado;10;0;11/07/2016 07:22;
639246;Indicação;Fechado;0;0;11/07/2016 07:17;
639245;Google;Qualificado;90;40;11/07/2016 07:17;11/07/2016 07:34
639215;Google;Qualificado;155;90;11/07/2016 06:52;11/07/2016 07:02
639214;Google;Fechado;125;0;11/07/2016 06:51;11/07/2016 06:53
639211;Indicação;Fechado;120;0;11/07/2016 06:49;
639205;Google;Apresentação;80;0;11/07/2016 06:41;11/07/2016 06:47
639204;Google;Amostras;60;0;11/07/2016 06:41;11/07/2016 07:11
639201;Google;Apresentação;90;0;11/07/2016 06:40;11/07/2016 06:45
639195;Google;Apresentação;75;0;11/07/2016 06:39;11/07/2016 06:42
639181;Indicação;Qualificado;-20;0;11/07/2016 06:29;
639157;Orgânico;Qualificado;155;80;11/07/2016 06:15;11/07/2016 06:39
639147;Orgânico;Qualificado;245;140;11/07/2016 06:09;11/07/2016 06:24
639137;Google;Apresentação;75;0;11/07/2016 06:01;11/07/2016 06:06
639133;Google;Qualificado;70;20;11/07/2016 05:57;11/07/2016 06:20
639120;Google;Qualificado;90;40;11/07/2016 05:47;11/07/2016 07:02
639104;Google;Qualificado;100;30;11/07/2016 05:39;14/07/2016 14:04
639099;Indicação;Qualificado;115;90;11/07/2016 05:36;
639086;Google;Qualificado;60;10;11/07/2016 05:28;11/07/2016 10:08
639056;Orgânico;Qualificado;150;80;11/07/2016 05:12;11/07/2016 05:13
639055;Google;Qualificado;80;20;11/07/2016 05:11;11/07/2016 05:13
639044;Google;Amostras;60;0;11/07/2016 04:59;11/07/2016 05:08
639022;Google;Lead Ruim;70;0;11/07/2016 04:42;11/07/2016 04:50
639020;Google;Qualificado;100;50;11/07/2016 04:39;11/07/2016 05:15
639017;Google;Lead Ruim;70;0;11/07/2016 04:36;11/07/2016 04:54
638993;Google;Qualificado;95;30;11/07/2016 03:59;11/07/2016 04:03
638954;Google;Fechado;205;0;11/07/2016 02:06;11/07/2016 02:21
638937;Google;Amostras;95;0;11/07/2016 00:37;11/07/2016 00:40
638922;Google;Apresentação;245;0;10/07/2016 22:09;10/07/2016 22:09
638858;Google;Apresentação;175;0;10/07/2016 18:36;10/07/2016 18:46
638851;Google;Amostras;165;0;10/07/2016 18:31;10/07/2016 18:37
638848;Google;Qualificado;75;10;10/07/2016 18:23;10/07/2016 18:24
638770;Google;Apresentação;60;0;10/07/2016 16:17;10/07/2016 16:20
638764;Google;Qualificado;85;20;10/07/2016 16:07;10/07/2016 16:36
638761;Google;Apresentação;140;0;10/07/2016 16:00;10/07/2016 16:00
638696;Google;Apresentação;155;0;10/07/2016 14:26;10/07/2016 14:27
638686;Google;Fechado;110;0;10/07/2016 14:16;10/07/2016 14:16
638674;Google;Apresentação;125;0;10/07/2016 14:04;10/07/2016 14:06
638579;Google;Apresentação;275;0;10/07/2016 12:08;10/07/2016 12:11
638526;Google;Qualificado;185;110;10/07/2016 10:34;10/07/2016 10:41
638518;Google;Qualificado;110;20;10/07/2016 10:20;10/07/2016 10:25
638505;Google;Qualificado;110;50;10/07/2016 10:06;10/07/2016 10:08
638453;Google;Apresentação;135;0;10/07/2016 08:53;10/07/2016 09:01
638451;Google;Perdido;90;0;10/07/2016 08:51;10/07/2016 08:51
638430;Google;Apresentação;95;0;10/07/2016 08:15;10/07/2016 08:17
638412;Google;Amostras;120;0;10/07/2016 07:51;10/07/2016 07:51
638374;Orgânico;Qualificado;229;20;10/07/2016 07:05;10/07/2016 07:18
638356;Google;Apresentação;110;0;10/07/2016 06:42;10/07/2016 06:45
638355;Google;Apresentação;70;0;10/07/2016 06:41;10/07/2016 06:42
638316;Google;Apresentação;185;0;10/07/2016 05:53;10/07/2016 05:58
638288;Orgânico;Apresentação;250;0;10/07/2016 05:03;10/07/2016 05:08
638283;Orgânico;Amostras;90;0;10/07/2016 04:52;10/07/2016 04:55
638274;Google;Lead Ruim;235;0;10/07/2016 04:36;10/07/2016 04:37
638198;Google;Amostras;80;0;09/07/2016 19:21;09/07/2016 19:24
638184;Google;Qualificado;105;40;09/07/2016 18:56;09/07/2016 18:58
638072;Google;Apresentação;165;0;09/07/2016 14:20;09/07/2016 14:23
638028;Orgânico;Apresentação;70;0;09/07/2016 13:34;09/07/2016 13:36
638023;Orgânico;Apresentação;140;0;09/07/2016 13:32;09/07/2016 13:33
638014;Google;Qualificado;175;70;09/07/2016 13:26;09/07/2016 13:28
637996;Google;Apresentação;80;0;09/07/2016 13:08;09/07/2016 13:17
637986;Orgânico;Fechado;185;0;09/07/2016 12:45;09/07/2016 12:46
637978;Google;Apresentação;230;0;09/07/2016 12:36;09/07/2016 12:38
637962;Orgânico;Qualificado;245;90;09/07/2016 12:18;09/07/2016 12:23
637957;Google;Apresentação;90;0;09/07/2016 12:14;09/07/2016 12:18
637954;Indicação;Qualificado;20;10;09/07/2016 12:11;
637929;Google;Qualificado;60;0;09/07/2016 11:34;09/07/2016 12:08
637927;Orgânico;Qualificado;60;0;09/07/2016 11:34;09/07/2016 11:41
637914;Google;Apresentação;120;0;09/07/2016 11:14;14/07/2016 05:19
637909;Google;Qualificado;80;0;09/07/2016 11:06;09/07/2016 11:11
637907;Google;Amostras;80;0;09/07/2016 11:06;09/07/2016 11:27
637904;Google;Lead Ruim;60;0;09/07/2016 11:02;09/07/2016 11:32
637899;Google;Apresentação;105;0;09/07/2016 10:57;09/07/2016 11:01
637880;Google;Amostras;80;0;09/07/2016 10:31;09/07/2016 10:38
637858;Google;Amostras;85;0;09/07/2016 10:08;09/07/2016 10:12
637856;Google;Apresentação;90;0;09/07/2016 10:08;09/07/2016 10:14
637854;Google;Qualificado;170;80;09/07/2016 10:04;09/07/2016 10:06
637847;Orgânico;Apresentação;120;0;09/07/2016 09:46;09/07/2016 10:02
637842;Google;Apresentação;265;0;09/07/2016 09:41;09/07/2016 09:44
637838;Google;Qualificado;80;0;09/07/2016 09:34;09/07/2016 09:35
637818;Google;Qualificado;90;30;09/07/2016 09:03;09/07/2016 09:09
637771;Google;Qualificado;60;0;09/07/2016 08:10;09/07/2016 08:38
637759;Indicação;Fechado;0;0;09/07/2016 07:59;
637705;Google;Apresentação;140;0;09/07/2016 07:06;09/07/2016 07:15
637687;Google;Amostras;60;0;09/07/2016 06:49;09/07/2016 06:54
637675;Google;Apresentação;75;0;09/07/2016 06:41;09/07/2016 06:42
637662;Google;Qualificado;100;10;09/07/2016 06:30;09/07/2016 06:32
637661;Google;Apresentação;110;0;09/07/2016 06:30;09/07/2016 06:39
637650;Google;Qualificado;95;0;09/07/2016 06:24;09/07/2016 06:24
637647;Google;Não Elegível;70;0;09/07/2016 06:23;09/07/2016 06:24
637640;Indicação;Qualificado;35;20;09/07/2016 06:18;
637638;Orgânico;Qualificado;290;80;09/07/2016 06:17;09/07/2016 06:18
637611;Google;Amostras;70;0;09/07/2016 05:59;09/07/2016 06:02
637608;Google;Qualificado;457;90;09/07/2016 05:58;09/07/2016 06:40
637590;Google;Qualificado;105;10;09/07/2016 05:44;09/07/2016 05:46
637539;Orgânico;Amostras;130;0;09/07/2016 04:58;26/07/2016 10:58
637526;Google;Amostras;60;0;09/07/2016 04:41;09/07/2016 04:46
637521;Google;Apresentação;200;0;09/07/2016 04:35;09/07/2016 04:35
637500;Google;Qualificado;104;0;09/07/2016 03:20;09/07/2016 03:25
637445;Orgânico;Amostras;150;0;08/07/2016 19:29;08/07/2016 19:37
637420;Orgânico;Apresentação;175;0;08/07/2016 18:29;08/07/2016 18:30
637416;Google;Amostras;70;0;08/07/2016 18:24;08/07/2016 18:26
637414;Orgânico;Apresentação;180;0;08/07/2016 18:17;08/07/2016 18:20
637411;Google;Qualificado;120;10;08/07/2016 18:09;08/07/2016 18:16
637410;Google;Amostras;170;0;08/07/2016 18:06;08/07/2016 18:14
637388;Google;Apresentação;125;0;08/07/2016 17:24;08/07/2016 17:27
637379;Google;Qualificado;80;0;08/07/2016 17:07;08/07/2016 17:12
637376;Google;Lead Ruim;80;0;08/07/2016 17:04;08/07/2016 17:06
637361;Google;Apresentação;135;0;08/07/2016 16:33;08/07/2016 16:35
637360;Google;Qualificado;110;0;08/07/2016 16:29;08/07/2016 16:32
637336;Google;Qualificado;260;100;08/07/2016 15:50;08/07/2016 15:53
637315;Google;Apresentação;110;0;08/07/2016 15:25;08/07/2016 15:25
637290;Google;Apresentação;90;0;08/07/2016 14:54;08/07/2016 14:57
637265;Orgânico;Apresentação;115;0;08/07/2016 14:13;08/07/2016 14:25
637248;Orgânico;Qualificado;200;40;08/07/2016 13:44;08/07/2016 13:49
637246;Google;Amostras;120;0;08/07/2016 13:41;08/07/2016 13:48
637189;Orgânico;Amostras;80;0;08/07/2016 12:21;08/07/2016 12:27
637188;Google;Qualificado;80;10;08/07/2016 12:21;08/07/2016 12:22
637187;Google;Qualificado;130;50;08/07/2016 12:21;08/07/2016 12:25
637184;Google;Qualificado;265;50;08/07/2016 12:19;08/07/2016 12:22
637172;Google;Qualificado;80;20;08/07/2016 12:03;08/07/2016 12:12
637169;Indicação;Qualificado;0;0;08/07/2016 11:57;
637163;Indicação;Qualificado;20;20;08/07/2016 11:46;
637159;Google;Qualificado;125;20;08/07/2016 11:42;08/07/2016 11:42
637156;Indicação;Qualificado;30;30;08/07/2016 11:41;
637148;Indicação;Fechado;70;0;08/07/2016 11:32;
637140;Google;Apresentação;200;0;08/07/2016 11:22;08/07/2016 11:26
637129;Orgânico;Qualificado;120;20;08/07/2016 11:09;08/07/2016 11:21
637107;Google;Apresentação;195;0;08/07/2016 10:48;08/07/2016 10:52
637105;Google;Apresentação;260;0;08/07/2016 10:45;08/07/2016 10:49
637079;Google;Amostras;105;0;08/07/2016 10:24;08/07/2016 10:40
637071;Google;Amostras;105;0;08/07/2016 10:15;08/07/2016 10:55
637062;Orgânico;Apresentação;80;0;08/07/2016 10:09;08/07/2016 10:12
637048;Google;Qualificado;175;90;08/07/2016 10:00;08/07/2016 19:11
637039;Google;Qualificado;110;0;08/07/2016 09:54;08/07/2016 09:55
637023;Indicação;Lead Ruim;10;0;08/07/2016 09:42;
637014;Google;Qualificado;195;0;08/07/2016 09:32;08/07/2016 09:46
637010;Indicação;Fechado;35;0;08/07/2016 09:25;
636991;Google;Apresentação;335;0;08/07/2016 09:00;08/07/2016 09:05
636979;Orgânico;Amostras;80;0;08/07/2016 08:54;08/07/2016 08:55
636978;Google;Qualificado;100;20;08/07/2016 08:53;08/07/2016 09:05
636960;Google;Amostras;60;0;08/07/2016 08:33;08/07/2016 08:38
636950;Google;Apresentação;220;0;08/07/2016 08:25;08/07/2016 08:27
636931;Google;Qualificado;450;160;08/07/2016 08:09;08/07/2016 08:12
